ticker,date,close,daily_return_pct,ma_7day,ma_30day,volatility_30day
QQQ,2025-03-10,470.34,-3.8769,491.15,515.04,1.466
QQQ,2025-03-11,469.22,-0.2381,485.95,513.62,1.3851
QQQ,2025-03-12,474.51,1.1274,483.09,512.13,1.3712
QQQ,2025-03-13,465.98,-1.7976,479.23,510.39,1.3983
QQQ,2025-03-14,477.24,2.4164,476.05,508.96,1.4809
QQQ,2025-03-17,480.33,0.6475,475.28,507.64,1.4903
QQQ,2025-03-18,472.15,-1.703,472.82,506.2,1.5108
QQQ,2025-03-19,478.46,1.3364,473.98,504.75,1.5147
QQQ,2025-03-20,476.84,-0.3386,475.07,503.18,1.5084
QQQ,2025-03-21,478.41,0.3293,475.63,501.56,1.5052
QQQ,2025-03-24,488.91,2.1948,478.91,500.51,1.5611
QQQ,2025-03-25,491.7,0.5707,480.97,499.35,1.5455
QQQ,2025-03-26,482.65,-1.8406,481.3,497.93,1.5737
QQQ,2025-03-27,479.9,-0.5698,482.41,496.4,1.5734
QQQ,2025-03-28,467.27,-2.6318,480.81,494.21,1.5944
QQQ,2025-03-31,467.25,-0.0043,479.44,491.93,1.5885
QQQ,2025-04-01,471.02,0.8068,478.39,489.75,1.6004
QQQ,2025-04-02,474.45,0.7282,476.32,487.67,1.6123
QQQ,2025-04-03,449.05,-5.3536,470.23,484.82,1.8488
QQQ,2025-04-04,421.16,-6.2109,461.44,481.41,2.1024
QQQ,2025-04-07,422.18,0.2422,453.2,478.24,2.1072
QQQ,2025-04-08,414.58,-1.8002,445.67,475.03,2.1148
QQQ,2025-04-09,464.34,12.0025,445.25,473.45,3.1342
QQQ,2025-04-10,444.59,-4.2533,441.48,471.68,3.186
QQQ,2025-04-11,452.78,1.8421,438.38,469.91,3.1918
QQQ,2025-04-14,455.85,0.678,439.35,468.62,3.1767
QQQ,2025-04-15,456.36,0.1119,444.38,467.4,3.1773
QQQ,2025-04-16,442.6,-3.0152,447.3,465.51,3.2041
QQQ,2025-04-17,442.52,-0.0181,451.29,464.07,3.1723
QQQ,2025-04-21,431.57,-2.4745,446.61,462.14,3.1915
QQQ,2025-04-22,442.9,2.6253,446.37,461.23,3.1658
QQQ,2025-04-23,452.94,2.2669,446.39,460.68,3.1964
QQQ,2025-04-24,465.69,2.8149,447.8,460.39,3.2328
QQQ,2025-04-25,470.88,1.1145,449.87,460.55,3.2211
QQQ,2025-04-28,470.73,-0.0319,453.89,460.34,3.1908
QQQ,2025-04-29,473.84,0.6607,458.36,460.12,3.1909
QQQ,2025-04-30,473.78,-0.0127,464.39,460.17,3.1746
QQQ,2025-05-01,479.96,1.3044,469.69,460.22,3.1742
QQQ,2025-05-02,487.09,1.4855,474.57,460.57,3.1838
QQQ,2025-05-05,484.2,-0.5933,477.21,460.76,3.1861
QQQ,2025-05-06,479.7,-0.9294,478.47,460.45,3.1659
QQQ,2025-05-07,481.58,0.3919,480.02,460.11,3.1649
QQQ,2025-05-08,486.55,1.032,481.84,460.24,3.1514
QQQ,2025-05-09,486.23,-0.0658,483.62,460.45,3.1492
QQQ,2025-05-12,506.04,4.0742,487.34,461.75,3.1871
QQQ,2025-05-13,513.75,1.5236,491.15,463.3,3.194
QQQ,2025-05-14,516.83,0.5995,495.81,464.82,3.1933
QQQ,2025-05-15,517.4,0.1103,501.2,466.26,3.1928
QQQ,2025-05-16,519.65,0.4349,506.64,468.61,3.0065
QQQ,2025-05-19,520.15,0.0962,511.44,471.91,2.7263
QQQ,2025-05-20,518.42,-0.3326,516.03,475.12,2.7319
QQQ,2025-05-21,511.21,-1.3908,516.77,478.34,2.7199
QQQ,2025-05-22,512.17,0.1878,516.55,479.93,1.6941
QQQ,2025-05-23,507.43,-0.9255,515.2,482.03,1.4781
QQQ,2025-05-27,519.36,2.3511,515.48,484.25,1.4974
QQQ,2025-05-28,517.06,-0.4429,515.11,486.29,1.5059
QQQ,2025-05-29,518.08,0.1973,514.82,488.34,1.5054
QQQ,2025-05-30,517.26,-0.1583,514.65,490.83,1.3633
QQQ,2025-06-02,521.35,0.7907,516.1,493.46,1.3601
QQQ,2025-06-03,525.42,0.7807,517.99,496.59,1.2339
QQQ,2025-06-04,526.89,0.2798,520.77,499.39,1.1785
QQQ,2025-06-05,522.92,-0.7535,521.28,501.72,1.1589
QQQ,2025-06-06,528.03,0.9772,522.85,503.8,1.0773
QQQ,2025-06-09,528.81,0.1477,524.38,505.73,1.0704
QQQ,2025-06-10,532.31,0.6619,526.53,507.78,1.0684
QQQ,2025-06-11,530.51,-0.3381,527.84,509.67,1.076
QQQ,2025-06-12,531.76,0.2356,528.75,511.6,1.0738
QQQ,2025-06-13,525.08,-1.2562,528.49,513.11,1.1002
QQQ,2025-06-16,532.39,1.3922,529.84,514.62,1.0968
QQQ,2025-06-17,527.2,-0.9748,529.72,516.05,1.1097
QQQ,2025-06-18,527.11,-0.0171,529.48,517.63,1.0874
QQQ,2025-06-20,524.95,-0.4098,528.43,519.08,1.0954
QQQ,2025-06-23,530.35,1.0287,528.41,520.54,1.0954
QQQ,2025-06-24,538.46,1.5292,529.36,522.28,1.1158
QQQ,2025-06-25,539.84,0.2563,531.47,523.41,0.8657
QQQ,2025-06-26,544.89,0.9355,533.26,524.44,0.8415
QQQ,2025-06-27,546.75,0.3414,536.05,525.44,0.8386
QQQ,2025-06-30,550.29,0.6475,539.36,526.54,0.8425
QQQ,2025-07-01,545.65,-0.8432,542.32,527.4,0.8628
QQQ,2025-07-02,549.45,0.6964,545.05,528.38,0.868
QQQ,2025-07-03,554.86,0.9846,547.39,529.59,0.8742
QQQ,2025-07-07,550.68,-0.7533,548.94,530.91,0.8405
QQQ,2025-07-08,550.99,0.0563,549.81,532.2,0.8412
QQQ,2025-07-09,554.89,0.7078,550.97,533.79,0.8151
QQQ,2025-07-10,554.09,-0.1442,551.52,534.94,0.7206
QQQ,2025-07-11,552.85,-0.2238,552.54,536.14,0.7148
QQQ,2025-07-14,554.85,0.3618,553.32,537.36,0.7152
QQQ,2025-07-15,555.36,0.0919,553.39,538.63,0.7119
QQQ,2025-07-16,555.93,0.1026,554.14,539.79,0.7046
QQQ,2025-07-17,560.43,0.8095,555.49,540.95,0.7054
QQQ,2025-07-18,559.89,-0.0964,556.2,542.05,0.7076
QQQ,2025-07-21,562.79,0.518,557.44,543.38,0.686
QQQ,2025-07-22,559.88,-0.5171,558.45,544.44,0.6854
QQQ,2025-07-23,562.43,0.4555,559.53,545.56,0.6869
QQQ,2025-07-24,563.63,0.2134,560.71,546.61,0.6816
QQQ,2025-07-25,564.99,0.2413,562.01,547.76,0.6742
QQQ,2025-07-28,566.75,0.3115,562.91,548.92,0.6744
QQQ,2025-07-29,565.87,-0.1553,563.76,550.28,0.6193
QQQ,2025-07-30,566.63,0.1343,564.31,551.42,0.5808
QQQ,2025-07-31,563.63,-0.5294,564.85,552.64,0.5546
QQQ,2025-08-01,552.53,-1.9694,563.43,553.49,0.6835
QQQ,2025-08-04,562.72,1.8442,563.3,554.75,0.7403
QQQ,2025-08-05,558.9,-0.6788,562.43,555.7,0.7427
QQQ,2025-08-06,565.93,1.2578,562.32,556.61,0.7272
QQQ,2025-08-07,567.85,0.3393,562.6,557.55,0.7277
QQQ,2025-08-08,573.15,0.9333,563.53,558.49,0.7276
QQQ,2025-08-11,571.45,-0.2966,564.65,559.31,0.7318
QQQ,2025-08-12,578.63,1.2565,568.38,560.26,0.7542
QQQ,2025-08-13,578.92,0.0501,570.69,561.36,0.73
QQQ,2025-08-14,578.47,-0.0777,573.49,562.33,0.7255
QQQ,2025-08-15,575.93,-0.4391,574.91,563.03,0.7172
QQQ,2025-08-18,575.7,-0.0399,576.04,563.87,0.6986
QQQ,2025-08-19,567.89,-1.3566,575.28,564.43,0.7509
QQQ,2025-08-20,564.52,-0.5934,574.29,564.75,0.7523
QQQ,2025-08-21,561.9,-0.4641,571.9,565.01,0.7576
QQQ,2025-08-22,570.57,1.543,570.71,565.6,0.8029
QQQ,2025-08-25,568.93,-0.2874,569.35,566.07,0.8046
QQQ,2025-08-26,571.21,0.4008,568.67,566.6,0.8066
QQQ,2025-08-27,572.09,0.1541,568.16,567.14,0.8067
QQQ,2025-08-28,575.67,0.6258,569.27,567.65,0.8018
QQQ,2025-08-29,569.01,-1.1569,569.91,567.95,0.8332
QQQ,2025-09-02,564.24,-0.8383,570.25,568.0,0.8441
QQQ,2025-09-03,568.68,0.7869,569.98,568.29,0.8494
QQQ,2025-09-04,573.82,0.9038,570.67,568.67,0.8606
QQQ,2025-09-05,574.65,0.1446,571.17,569.04,0.8603
QQQ,2025-09-08,577.46,0.489,571.93,569.46,0.8632
QQQ,2025-09-09,579.09,0.2823,572.42,569.87,0.8629
QQQ,2025-09-10,579.28,0.0328,573.89,570.31,0.8619
QQQ,2025-09-11,582.65,0.5818,576.52,570.85,0.8667
QQQ,2025-09-12,585.23,0.4428,578.88,571.57,0.8606
QQQ,2025-09-15,590.23,0.8544,581.23,572.83,0.7732
QQQ,2025-09-16,589.74,-0.083,583.38,573.73,0.7114
QQQ,2025-09-17,588.56,-0.2001,584.97,574.71,0.6972
QQQ,2025-09-18,593.87,0.9022,587.08,575.65,0.681
QQQ,2025-09-19,597.89,0.6769,589.74,576.65,0.6868
QQQ,2025-09-22,601.43,0.5921,592.42,577.59,0.6765
QQQ,2025-09-23,597.43,-0.6651,594.16,578.46,0.6884
QQQ,2025-09-24,595.33,-0.3515,594.89,579.01,0.6614
QQQ,2025-09-25,592.77,-0.43,595.33,579.47,0.6683
QQQ,2025-09-26,595.2,0.4099,596.27,580.03,0.6703
QQQ,2025-09-29,597.96,0.4637,596.86,580.77,0.6656
QQQ,2025-09-30,599.6,0.2743,597.1,581.56,0.6654
QQQ,2025-10-01,602.47,0.4787,597.25,582.72,0.6048
QQQ,2025-10-02,604.95,0.4116,598.33,584.06,0.587
QQQ,2025-10-03,602.4,-0.4215,599.34,585.41,0.5853
QQQ,2025-10-06,606.93,0.752,601.36,586.63,0.5404
QQQ,2025-10-07,603.73,-0.5272,602.58,587.79,0.5497
QQQ,2025-10-08,610.65,1.1462,604.39,589.1,0.5753
QQQ,2025-10-09,609.91,-0.1212,605.86,590.36,0.5787
QQQ,2025-10-10,588.74,-3.471,603.9,590.8,0.8822
QQQ,2025-10-13,601.24,2.1232,603.37,591.87,0.926
QQQ,2025-10-14,597.23,-0.667,602.63,592.97,0.92
QQQ,2025-10-15,601.45,0.7066,601.85,594.06,0.9183
QQQ,2025-10-16,599.22,-0.3708,601.21,594.91,0.9136
QQQ,2025-10-17,603.15,0.6559,600.13,595.86,0.9183
QQQ,2025-10-20,610.75,1.2601,600.25,596.97,0.9383
QQQ,2025-10-21,610.59,-0.0262,603.38,598.02,0.9389
QQQ,2025-10-22,604.71,-0.963,603.87,598.87,0.9617
QQQ,2025-10-23,609.79,0.8401,605.67,599.77,0.9668
QQQ,2025-10-24,616.31,1.0692,607.79,600.81,0.9799
QQQ,2025-10-27,627.28,1.7799,611.8,602.04,1.0159
QQQ,2025-10-28,632.11,0.77,615.93,603.46,1.0194
QQQ,2025-10-29,634.95,0.4493,619.39,605.0,1.0167
QQQ,2025-10-30,625.24,-1.5293,621.48,606.05,1.0596
QQQ,2025-10-31,628.26,0.483,624.85,607.06,1.057
QQQ,2025-11-03,631.27,0.4791,627.92,608.05,1.0557
QQQ,2025-11-04,618.45,-2.0308,628.22,608.75,1.1202
QQQ,2025-11-05,622.48,0.6516,627.54,609.66,1.1206
QQQ,2025-11-06,610.88,-1.8635,624.5,610.26,1.1756
QQQ,2025-11-07,608.96,-0.3143,620.79,610.72,1.1766
QQQ,2025-11-10,622.43,2.212,620.39,611.54,1.2378
QQQ,2025-11-11,620.77,-0.2667,619.32,612.24,1.2398
QQQ,2025-11-12,620.28,-0.0789,617.75,612.84,1.2384
QQQ,2025-11-13,607.62,-2.041,616.2,612.93,1.297
QQQ,2025-11-14,608.08,0.0757,614.15,613.12,1.2943
QQQ,2025-11-17,602.88,-0.8552,613.0,612.98,1.2971
QQQ,2025-11-18,595.54,-1.2175,611.09,612.71,1.3125
QQQ,2025-11-19,599.1,0.5978,607.75,612.32,1.2992
QQQ,2025-11-20,584.92,-2.3669,602.63,611.49,1.3661
QQQ,2025-11-21,589.31,0.7505,598.21,611.51,1.2197
QQQ,2025-11-24,604.38,2.5572,597.74,611.61,1.2479
QQQ,2025-11-25,608.11,0.6172,597.75,611.98,1.2454
QQQ,2025-11-26,613.48,0.8831,599.26,612.38,1.2489
QQQ,2025-11-28,618.45,0.8101,602.54,613.02,1.253
QQQ,2025-12-01,616.38,-0.3347,605.0,613.46,1.2513
QQQ,2025-12-02,621.2,0.782,610.19,613.81,1.2387
QQQ,2025-12-03,622.72,0.2447,614.96,614.21,1.239
QQQ,2025-12-04,622.14,-0.0931,617.5,614.79,1.224
QQQ,2025-12-05,624.68,0.4083,619.86,615.29,1.2176
QQQ,2025-12-08,623.48,-0.1921,621.29,615.53,1.2042
QQQ,2025-12-09,624.25,0.1235,622.12,615.43,1.1591
QQQ,2025-12-10,626.8,0.4085,623.61,615.25,1.1525
QQQ,2025-12-11,624.78,-0.3223,624.12,614.91,1.1503
QQQ,2025-12-12,612.83,-1.9127,622.71,614.5,1.1693
QQQ,2025-12-15,609.75,-0.5026,620.94,613.88,1.1673
QQQ,2025-12-16,610.96,0.1984,618.98,613.2,1.1637
QQQ,2025-12-17,599.64,-1.8528,615.57,612.58,1.1539
QQQ,2025-12-18,608.33,1.4492,613.3,612.1,1.1807
QQQ,2025-12-19,616.26,1.3036,611.79,612.28,1.1561
QQQ,2025-12-22,619.21,0.4787,611.0,612.63,1.1569
QQQ,2025-12-23,622.11,0.4683,612.32,612.61,1.0868
QQQ,2025-12-24,623.93,0.2926,614.35,612.72,1.0868
QQQ,2025-12-26,623.89,-0.0064,616.2,612.84,1.0867
QQQ,2025-12-29,620.87,-0.4841,619.23,613.28,1.0197
QQQ,2025-12-30,619.43,-0.2319,620.81,613.66,1.0213
QQQ,2025-12-31,614.31,-0.8266,620.54,614.04,1.0204
QQQ,2026-01-02,613.12,-0.1937,619.67,614.63,0.9927
QQQ,2026-01-05,617.99,0.7943,619.08,615.26,0.9967
QQQ,2026-01-06,623.42,0.8787,619.0,616.54,0.8891
QQQ,2026-01-07,624.02,0.0962,619.02,617.7,0.8835
QQQ,2026-01-08,620.47,-0.5689,618.97,618.23,0.7727
QQQ,2026-01-09,626.65,0.996,620.0,618.85,0.7846
QQQ,2026-01-12,627.17,0.083,621.83,619.31,0.7707
QQQ,2026-01-13,626.24,-0.1483,623.71,619.57,0.759
QQQ,2026-01-14,619.55,-1.0683,623.93,619.67,0.783
QQQ,2026-01-15,621.78,0.3599,623.7,619.69,0.7726
QQQ,2026-01-16,621.26,-0.0836,623.3,619.64,0.7714
QQQ,2026-01-20,608.06,-2.1247,621.53,619.17,0.8632
QQQ,2026-01-21,616.28,1.3518,620.05,618.89,0.8978
QQQ,2026-01-22,620.76,0.7269,619.13,618.8,0.9081
QQQ,2026-01-23,622.72,0.3157,618.63,618.75,0.9097
QQQ,2026-01-26,625.46,0.44,619.47,618.71,0.9102
QQQ,2026-01-27,631.13,0.9065,620.81,618.92,0.9229
QQQ,2026-01-28,633.22,0.3312,622.52,619.6,0.8472
QQQ,2026-01-29,629.43,-0.5985,625.57,620.26,0.8498
QQQ,2026-01-30,621.87,-1.2011,626.37,620.62,0.8825
QQQ,2026-02-02,626.14,0.6866,627.14,621.5,0.8114
QQQ,2026-02-03,616.52,-1.5364,626.25,621.78,0.8291
QQQ,2026-02-04,605.75,-1.7469,623.44,621.43,0.8564
QQQ,2026-02-05,597.03,-1.4395,618.57,620.69,0.8864
QQQ,2026-02-06,609.65,2.1138,615.2,620.27,0.9708
QQQ,2026-02-09,614.32,0.766,613.04,619.95,0.9806
QQQ,2026-02-10,611.47,-0.4639,611.55,619.54,0.9835
QQQ,2026-02-11,613.11,0.2682,609.69,619.28,0.9819
QQQ,2026-02-12,600.64,-2.0339,607.42,618.65,1.0472
QQQ,2026-02-13,601.92,0.2131,606.88,618.24,1.0394
QQQ,2026-02-17,601.3,-0.103,607.49,617.84,1.0391
QQQ,2026-02-18,605.79,0.7467,606.94,617.44,1.0378
QQQ,2026-02-19,603.47,-0.383,605.39,616.77,1.0239
QQQ,2026-02-20,608.81,0.8849,605.01,616.27,1.0392
QQQ,2026-02-23,601.41,-1.2155,603.33,615.63,1.0563
QQQ,2026-02-24,607.87,1.0741,604.37,615.0,1.0592
QQQ,2026-02-25,616.68,1.4493,606.48,614.65,1.0959
QQQ,2026-02-26,609.24,-1.2065,607.61,614.09,1.116
QQQ,2026-02-27,607.29,-0.3201,607.82,613.68,1.1016
QQQ,2026-03-02,608.09,0.1317,608.48,613.22,1.0993
QQQ,2026-03-03,601.58,-1.0706,607.45,612.57,1.1145
QQQ,2026-03-04,610.75,1.5243,608.79,612.66,1.0847
QQQ,2026-03-05,608.91,-0.3013,608.93,612.41,1.0564
TSLA,2024-03-07,178.65,1.1952,178.65,178.65,
TSLA,2024-03-08,175.34,-1.8528,177.0,177.0,2.1553
TSLA,2024-03-11,177.77,1.3859,177.25,177.25,1.8173
TSLA,2024-03-12,177.54,-0.1294,177.33,177.33,1.4955
TSLA,2024-03-13,169.48,-4.5398,175.76,175.76,2.4649
TSLA,2024-03-14,162.5,-4.1185,173.55,173.55,2.5902
TSLA,2024-03-15,163.57,0.6585,172.12,172.12,2.4826
TSLA,2024-03-18,173.8,6.2542,171.43,172.33,3.459
TSLA,2024-03-19,171.32,-1.4269,170.85,172.22,3.2638
TSLA,2024-03-20,175.66,2.5333,170.55,172.56,3.2037
TSLA,2024-03-21,172.82,-1.6168,169.88,172.59,3.0779
TSLA,2024-03-22,170.83,-1.1515,170.07,172.44,2.9489
TSLA,2024-03-25,172.63,1.0537,171.52,172.45,2.8458
TSLA,2024-03-26,177.67,2.9195,173.53,172.83,2.8535
TSLA,2024-03-27,179.83,1.2157,174.39,173.29,2.7652
TSLA,2024-03-28,175.79,-2.2466,175.03,173.45,2.7383
TSLA,2024-04-01,175.22,-0.3243,174.97,173.55,2.6525
TSLA,2024-04-02,166.63,-4.9024,174.09,173.17,2.8198
TSLA,2024-04-03,168.38,1.0502,173.74,172.92,2.7573
TSLA,2024-04-04,171.11,1.6213,173.52,172.83,2.715
TSLA,2024-04-05,164.9,-3.6292,171.69,172.45,2.7547
TSLA,2024-04-08,172.98,4.8999,170.72,172.47,2.907
TSLA,2024-04-09,176.88,2.2546,170.87,172.67,2.8806
TSLA,2024-04-10,171.76,-2.8946,170.38,172.63,2.8806
TSLA,2024-04-11,174.6,1.6535,171.52,172.71,2.841
TSLA,2024-04-12,171.05,-2.0332,171.9,172.64,2.8119
TSLA,2024-04-15,161.48,-5.5949,170.52,172.23,2.9543
TSLA,2024-04-16,157.11,-2.7062,169.41,171.69,2.9349
TSLA,2024-04-17,155.45,-1.0566,166.9,171.13,2.8848
TSLA,2024-04-18,149.93,-3.551,163.05,170.42,2.8925
TSLA,2024-04-19,147.05,-1.9209,159.52,169.37,2.8853
TSLA,2024-04-22,142.05,-3.4002,154.87,168.26,2.922
TSLA,2024-04-23,144.68,1.8515,151.11,167.16,2.9344
TSLA,2024-04-24,162.13,12.0611,151.2,166.64,3.7411
TSLA,2024-04-25,170.18,4.9652,153.07,166.67,3.7665
TSLA,2024-04-26,168.29,-1.1106,154.9,166.86,3.6901
TSLA,2024-04-29,194.05,15.3069,161.2,167.88,4.61
TSLA,2024-04-30,183.28,-5.5501,166.38,168.19,4.6206
TSLA,2024-05-01,179.99,-1.7951,171.8,168.48,4.6258
TSLA,2024-05-02,180.01,0.0111,176.85,168.63,4.606
TSLA,2024-05-03,181.19,0.6555,179.57,168.9,4.5941
TSLA,2024-05-06,184.76,1.9703,181.65,169.37,4.5965
TSLA,2024-05-07,177.81,-3.7616,183.01,169.54,4.6551
TSLA,2024-05-08,174.72,-1.7378,180.25,169.44,4.6388
TSLA,2024-05-09,171.97,-1.5739,178.64,169.18,4.6425
TSLA,2024-05-10,168.47,-2.0352,176.99,168.94,4.6392
TSLA,2024-05-13,171.89,2.03,175.83,168.83,4.6542
TSLA,2024-05-14,177.55,3.2928,175.31,169.19,4.5944
TSLA,2024-05-15,173.99,-2.0051,173.77,169.38,4.6113
TSLA,2024-05-16,174.84,0.4885,173.35,169.5,4.6039
TSLA,2024-05-17,177.46,1.4985,173.74,169.92,4.5529
TSLA,2024-05-20,174.95,-1.4144,174.16,169.99,4.4803
TSLA,2024-05-21,186.6,6.659,176.75,170.31,4.6222
TSLA,2024-05-22,180.11,-3.478,177.93,170.59,4.6372
TSLA,2024-05-23,173.74,-3.5367,177.38,170.56,4.6799
TSLA,2024-05-24,179.24,3.1656,178.13,170.83,4.6951
TSLA,2024-05-28,176.75,-1.3892,178.41,171.34,4.5755
TSLA,2024-05-29,176.19,-0.3168,178.23,171.98,4.5403
TSLA,2024-05-30,178.79,1.4757,178.77,172.76,4.5343
TSLA,2024-05-31,178.08,-0.3971,177.56,173.69,4.4718
TSLA,2024-06-03,176.29,-1.0052,177.01,174.67,4.4567
TSLA,2024-06-04,174.77,-0.8622,177.16,175.76,4.3999
TSLA,2024-06-05,175.0,0.1316,176.55,176.77,4.3967
TSLA,2024-06-06,177.94,1.68,176.72,177.3,3.848
TSLA,2024-06-07,177.48,-0.2585,176.91,177.54,3.7503
TSLA,2024-06-10,173.79,-2.0791,176.19,177.72,3.7661
TSLA,2024-06-11,170.66,-1.801,175.13,176.94,2.4664
TSLA,2024-06-12,177.29,3.8849,175.28,176.74,2.387
TSLA,2024-06-13,182.47,2.9218,176.38,176.83,2.4254
TSLA,2024-06-14,178.01,-2.4442,176.81,176.76,2.4686
TSLA,2024-06-17,187.44,5.2975,178.16,176.97,2.6504
TSLA,2024-06-18,184.86,-1.3764,179.22,176.97,2.6415
TSLA,2024-06-20,181.57,-1.7797,180.33,177.1,2.567
TSLA,2024-06-21,183.01,0.7931,182.09,177.37,2.5459
TSLA,2024-06-24,182.58,-0.235,182.85,177.73,2.5257
TSLA,2024-06-25,187.35,2.6126,183.55,178.36,2.5245
TSLA,2024-06-26,196.37,4.8145,186.17,179.17,2.6358
TSLA,2024-06-27,197.42,0.5347,187.59,179.83,2.5818
TSLA,2024-06-28,197.88,0.233,189.45,180.63,2.5423
TSLA,2024-07-01,209.86,6.0542,193.5,181.8,2.7398
TSLA,2024-07-02,231.26,10.1973,200.39,183.59,3.2466
TSLA,2024-07-03,246.39,6.5424,209.5,185.97,3.3706
TSLA,2024-07-05,251.52,2.0821,218.67,188.14,3.215
TSLA,2024-07-08,252.94,0.5646,226.75,190.56,3.1015
TSLA,2024-07-09,262.33,3.7123,236.03,193.52,3.0018
TSLA,2024-07-10,263.26,0.3545,245.37,196.32,2.9895
TSLA,2024-07-11,241.03,-8.4441,249.82,198.46,3.4525
TSLA,2024-07-12,248.23,2.9872,252.24,200.86,3.4586
TSLA,2024-07-15,252.64,1.7766,253.14,203.32,3.4598
TSLA,2024-07-16,256.56,1.5516,253.86,205.94,3.4467
TSLA,2024-07-17,248.5,-3.1416,253.22,208.35,3.517
TSLA,2024-07-18,249.23,0.2938,251.35,210.83,3.4998
TSLA,2024-07-19,239.2,-4.0244,247.91,212.97,3.6255
TSLA,2024-07-22,251.51,5.1463,249.41,215.42,3.6988
TSLA,2024-07-23,246.38,-2.0397,249.15,217.72,3.7375
TSLA,2024-07-24,215.99,-12.3346,243.91,219.12,4.4464
TSLA,2024-07-25,220.25,1.9723,238.72,220.78,4.4229
TSLA,2024-07-26,219.8,-0.2043,234.62,222.19,4.3922
TSLA,2024-07-29,232.1,5.596,232.18,223.85,4.463
TSLA,2024-07-30,222.62,-4.0844,229.81,225.34,4.5152
TSLA,2024-07-31,232.07,4.2449,227.03,226.82,4.4834
TSLA,2024-08-01,216.86,-6.5541,222.81,227.89,4.6665
TSLA,2024-08-02,207.67,-4.2378,221.62,228.76,4.7316
TSLA,2024-08-05,198.88,-4.2327,218.57,229.29,4.8113
TSLA,2024-08-06,200.64,0.885,215.83,229.89,4.8106
TSLA,2024-08-07,191.76,-4.4258,210.07,230.04,4.8717
TSLA,2024-08-08,198.84,3.6921,206.67,230.12,4.8392
TSLA,2024-08-09,200.0,0.5834,202.09,230.21,4.8393
TSLA,2024-08-12,197.49,-1.255,199.33,230.19,4.8462
TSLA,2024-08-13,207.83,5.2357,199.35,230.13,4.8137
TSLA,2024-08-14,201.38,-3.1035,199.71,229.13,4.4486
TSLA,2024-08-15,214.14,6.3363,201.63,228.05,4.4377
TSLA,2024-08-16,216.12,0.9246,205.11,226.87,4.4206
TSLA,2024-08-19,222.72,3.0539,208.53,225.87,4.4627
TSLA,2024-08-20,221.1,-0.7274,211.54,224.49,4.3973
TSLA,2024-08-21,223.27,0.9815,215.22,223.16,4.4029
TSLA,2024-08-22,210.66,-5.6479,215.63,222.15,4.255
TSLA,2024-08-23,220.32,4.5856,218.33,221.22,4.308
TSLA,2024-08-26,213.21,-3.2271,218.2,219.9,4.3214
TSLA,2024-08-27,209.21,-1.8761,217.21,218.33,4.3114
TSLA,2024-08-28,205.75,-1.6538,214.79,216.9,4.2895
TSLA,2024-08-29,206.28,0.2576,212.67,215.47,4.2893
TSLA,2024-08-30,214.11,3.7958,211.36,214.63,4.3076
TSLA,2024-09-03,210.6,-1.6393,211.35,213.27,4.1896
TSLA,2024-09-04,219.41,4.1833,211.22,212.37,4.2643
TSLA,2024-09-05,230.17,4.9041,213.65,212.84,3.7118
TSLA,2024-09-06,210.73,-8.4459,213.86,212.52,4.0222
TSLA,2024-09-09,216.27,2.629,215.37,212.41,4.0521
TSLA,2024-09-10,226.17,4.5776,218.21,212.21,4.0078
TSLA,2024-09-11,228.13,0.8666,220.21,212.39,3.9355
TSLA,2024-09-12,229.81,0.7364,222.96,212.32,3.8612
TSLA,2024-09-13,230.29,0.2089,224.51,212.77,3.6549
TSLA,2024-09-16,226.78,-1.5242,224.03,213.4,3.5722
TSLA,2024-09-17,227.87,0.4806,226.47,214.37,3.4655
TSLA,2024-09-18,227.2,-0.294,228.04,215.25,3.4678
TSLA,2024-09-19,243.92,7.3592,230.57,216.99,3.56
TSLA,2024-09-20,238.25,-2.3245,232.02,218.31,3.5648
TSLA,2024-09-23,250.0,4.9318,234.9,219.97,3.6487
TSLA,2024-09-24,254.27,1.708,238.33,221.87,3.6309
TSLA,2024-09-25,257.02,1.0815,242.65,223.51,3.5383
TSLA,2024-09-26,254.22,-1.0894,246.41,225.27,3.4809
TSLA,2024-09-27,260.46,2.4546,251.16,226.81,3.3387
TSLA,2024-09-30,261.63,0.4492,253.69,228.33,3.3388
TSLA,2024-10-01,258.02,-1.3798,256.52,229.5,3.3288
TSLA,2024-10-02,249.02,-3.4881,256.38,230.44,3.4025
TSLA,2024-10-03,240.66,-3.3572,254.43,231.01,3.4708
TSLA,2024-10-04,250.08,3.9142,253.44,232.33,3.3416
TSLA,2024-10-07,240.83,-3.6988,251.53,233.01,3.3455
TSLA,2024-10-08,244.5,1.5239,249.25,234.06,3.2821
TSLA,2024-10-09,241.05,-1.411,246.31,235.12,3.2716
TSLA,2024-10-10,238.77,-0.9459,243.56,236.22,3.2578
TSLA,2024-10-11,217.8,-8.7825,239.1,236.6,3.6768
TSLA,2024-10-14,219.16,0.6244,236.03,236.77,3.6164
TSLA,2024-10-15,219.57,0.1871,231.67,237.07,3.6007
TSLA,2024-10-16,221.33,0.8016,228.88,237.13,3.5239
TSLA,2024-10-17,220.89,-0.1988,225.51,236.82,3.4047
TSLA,2024-10-18,220.7,-0.086,222.6,237.16,3.0163
TSLA,2024-10-21,218.85,-0.8382,219.76,237.24,2.9862
